2015-02-22T14:23:12.720  18.6766 -106.8480   5.0 6.2  mww
2015-02-27T13:45:05.370  -7.2968  122.5348 552.1 7.0  mww
2015-03-03T10:37:30.050  -0.7789   98.7161  28.0 6.1  mww
2015-03-06T08:22:18.960 -41.3157   80.6046  10.0 6.0  mww
2015-03-10T20:55:44.370   6.7757  -72.9875 155.0 6.2  mww
2015-03-15T23:17:16.910  -0.5409  122.3067  31.0 6.1  mww
2015-03-17T22:12:28.940   1.6686  126.5217  44.0 6.2  mww
2015-03-18T18:27:29.500 -36.1167  -73.5219  13.0 6.2  mww
2015-03-23T04:51:38.010 -18.3534  -69.1663 130.0 6.4  mww
2015-03-29T23:48:31.010  -4.7294  152.5623  41.0 7.5  mww
2015-03-30T07:56:53.230 -15.4296 -173.0490  10.0 6.0  mww
2015-03-30T08:18:01.340 -15.3920 -172.9409  14.5 6.4  mww
2015-03-30T08:48:25.340 -15.4994 -173.0293  11.0 6.5  mww
2015-03-31T12:18:24.200  -4.8946  152.4900  39.0 6.0  mww
2015-04-07T00:46:21.830 -15.1676 -173.2247  30.0 6.3  mww
2015-04-16T18:07:43.610  35.1891   26.8235  20.0 6.0  mww
2015-04-17T15:52:51.480 -15.8815 -178.6005  10.0 6.5  mww
2015-04-20T01:42:58.380  24.2026  122.3158  29.0 6.4  mww
2015-04-20T11:45:13.440  24.0851  122.4530  29.0 6.0  mww
2015-04-20T12:00:00.070  24.0471  122.4532  29.0 6.1  mww
2015-04-22T22:57:15.650 -12.0390  166.4320  72.0 6.2  mww
2015-04-24T03:36:42.400 -42.0602  173.0066  48.0 6.1  mww
2015-04-24T13:56:15.180  51.6148 -130.7714   8.0 6.2  mww
2015-04-25T06:11:25.950  28.2305   84.7314   8.2 7.8  mww
2015-04-25T06:15:22.910  27.6285   85.5398  10.0 6.1  mb
2015-04-25T06:45:21.320  28.2244   84.8216  10.0 6.6  mww
2015-04-26T07:09:10.670  27.7711   86.0173  22.9 6.7  mww
2015-04-28T16:39:39.190 -20.8865 -178.6329 581.0 6.1  mww
2015-04-30T10:45:02.930  -5.3750  151.7706  31.0 6.7  mww
2015-05-01T08:06:03.480  -5.2005  151.7773  44.0 6.8  mww
2015-05-01T08:06:52.250  -5.4912  151.8715  35.0 6.0  mb
2015-05-03T22:32:39.010  -5.6314  151.6757  24.0 6.0  mww
2015-05-05T01:44:06.380  -5.4624  151.8751  55.0 7.5  mww
2015-05-07T07:10:19.590  -7.2175  154.5567  10.0 7.1  mww
2015-05-10T21:25:46.440  31.2373  142.0157   6.0 6.0  mww
2015-05-12T07:05:19.730  27.8087   86.0655  15.0 7.3  mww
2015-05-12T07:36:54.490  27.6250   86.1617  15.0 6.3  mww
2015-05-12T21:12:58.890  38.9056  142.0317  35.0 6.8  mww
2015-05-15T20:26:56.870  -2.5420  102.2191 151.0 6.0  mww
2015-05-19T15:25:21.080 -54.3312 -132.1618   7.2 6.7  mww
2015-05-20T00:30:54.700 -19.3021 -175.5247 203.0 6.0  mww
2015-05-20T22:48:53.420 -10.8759  164.1694  11.0 6.8  mww
2015-05-22T21:45:19.480 -11.0559  163.6959  11.2 6.9  mww
2015-05-22T23:59:33.770 -11.1093  163.2154  10.0 6.8  mww
2015-05-24T04:53:23.630 -16.8550  -14.1708  10.0 6.3  mww
2015-05-24T14:38:59.510 -19.3933 -175.9627  10.0 6.2  mww
2015-05-29T07:00:09.000  56.5940 -156.4300  72.6 6.7  ms
2015-05-30T11:23:02.110  27.8386  140.4931 664.0 7.8  mww
2015-05-30T17:18:35.040 -15.7216 -173.3817  10.0 6.0  mwc
2015-05-30T18:49:07.340  30.7856  142.9722   6.0 6.2  mww
2015-06-04T23:15:43.910   5.9867  116.5409  10.0 6.0  mww
2015-06-08T06:01:08.300  41.5615  142.0308  42.0 6.1  mww
2015-06-10T13:52:09.770 -22.4000  -68.4323 124.0 6.0  mww
2015-06-12T11:07:08.040 -15.6758 -173.0098  48.0 6.0  mww
